Fecha Hora Corriente
2025/1/13 9:50:33 18.70
2025/1/13 9:50:33 17.39
2025/1/13 9:50:33 17.97
2025/1/13 9:50:33 18.70
2025/1/13 9:50:33 17.78
2025/1/13 9:50:33 17.92
2025/1/13 9:50:33 18.60
2025/1/13 9:50:33 17.51
2025/1/13 9:50:33 17.67
2025/1/13 9:50:34 18.61
2025/1/13 9:50:34 18.09
2025/1/13 9:50:34 17.47
2025/1/13 9:50:34 18.47
2025/1/13 9:50:34 18.42
2025/1/13 9:50:34 17.48
2025/1/13 9:50:34 18.86
2025/1/13 9:50:34 18.19
2025/1/13 9:50:34 17.84
2025/1/13 9:50:34 18.10
2025/1/13 9:50:34 19.31
2025/1/13 9:50:34 17.13
2025/1/13 9:50:34 18.38
2025/1/13 9:50:35 18.72
2025/1/13 9:50:35 17.88
2025/1/13 9:50:35 17.70
2025/1/13 9:50:35 18.96
2025/1/13 9:50:35 17.98
2025/1/13 9:50:35 17.45
2025/1/13 9:50:35 19.00
2025/1/13 9:50:35 18.43
2025/1/13 9:50:35 17.06
2025/1/13 9:50:35 17.92
2025/1/13 9:50:35 18.83
2025/1/13 9:50:35 17.01
2025/1/13 9:50:35 18.05
2025/1/13 9:50:36 18.57
2025/1/13 9:50:36 17.61
2025/1/13 9:50:36 17.24
2025/1/13 9:50:36 19.33
2025/1/13 9:50:36 17.66
2025/1/13 9:50:36 17.20
2025/1/13 9:50:36 19.00
2025/1/13 9:50:36 18.42
2025/1/13 9:50:36 16.92
2025/1/13 9:50:36 18.53
2025/1/13 9:50:36 18.82
2025/1/13 9:50:36 17.18
2025/1/13 9:50:36 17.85
2025/1/13 9:50:36 18.50
2025/1/13 9:50:37 17.81
2025/1/13 9:50:37 17.18
2025/1/13 9:50:37 19.14
2025/1/13 9:50:37 17.94
2025/1/13 9:50:37 17.10
2025/1/13 9:50:37 18.20
2025/1/13 9:50:37 18.90
2025/1/13 9:50:37 17.06
2025/1/13 9:50:37 17.76
2025/1/13 9:50:37 19.10
2025/1/13 9:50:37 17.53
2025/1/13 9:50:37 17.93
2025/1/13 9:50:37 18.50
2025/1/13 9:50:38 18.22
2025/1/13 9:50:38 17.51
2025/1/13 9:50:38 19.15
2025/1/13 9:50:38 17.85
2025/1/13 9:50:38 17.78
2025/1/13 9:50:38 18.16
2025/1/13 9:50:38 18.98
2025/1/13 9:50:38 16.89
2025/1/13 9:50:38 18.43
2025/1/13 9:50:38 18.58
2025/1/13 9:50:38 17.58
2025/1/13 9:50:38 18.13
2025/1/13 9:50:38 18.86
2025/1/13 9:50:39 17.49
2025/1/13 9:50:39 17.40
2025/1/13 9:50:39 19.00
2025/1/13 9:50:39 17.95
2025/1/13 9:50:39 16.89
2025/1/13 9:50:39 18.07
2025/1/13 9:50:39 18.63
2025/1/13 9:50:39 16.91
2025/1/13 9:50:39 17.93
2025/1/13 9:50:39 18.56
2025/1/13 9:50:39 17.43
2025/1/13 9:50:39 17.38
2025/1/13 9:50:39 19.35
2025/1/13 9:50:39 17.47
2025/1/13 9:50:40 17.48
2025/1/13 9:50:40 18.31
2025/1/13 9:50:40 18.87
2025/1/13 9:50:40 17.02
2025/1/13 9:50:40 18.14
2025/1/13 9:50:40 18.91
2025/1/13 9:50:40 17.41
2025/1/13 9:50:40 18.60
2025/1/13 9:50:40 18.62
2025/1/13 9:50:40 17.84
2025/1/13 9:50:40 17.77
2025/1/13 9:50:40 19.54
2025/1/13 9:50:40 17.65
2025/1/13 9:50:41 17.93
2025/1/13 9:50:41 18.54
2025/1/13 9:50:41 17.98
2025/1/13 9:50:41 17.16
2025/1/13 9:50:41 18.72
2025/1/13 9:50:41 18.70
2025/1/13 9:50:41 17.43
2025/1/13 9:50:41 17.89
2025/1/13 9:50:41 19.48
2025/1/13 9:50:41 17.43
2025/1/13 9:50:41 18.47
2025/1/13 9:50:41 18.78
2025/1/13 9:50:41 18.14
2025/1/13 9:50:42 17.40
2025/1/13 9:50:42 19.05
2025/1/13 9:50:42 18.43
2025/1/13 9:50:42 17.46
2025/1/13 9:50:42 18.27
2025/1/13 9:50:42 18.31
2025/1/13 9:50:42 17.69
2025/1/13 9:50:42 18.03
2025/1/13 9:50:42 18.71
2025/1/13 9:50:42 17.07
2025/1/13 9:50:42 18.21
2025/1/13 9:50:42 18.75
2025/1/13 9:50:42 17.81
2025/1/13 9:50:43 17.32
2025/1/13 9:50:43 18.93
2025/1/13 9:50:43 17.65
2025/1/13 9:50:43 17.90
2025/1/13 9:50:43 18.24
2025/1/13 9:50:43 18.23
2025/1/13 9:50:43 17.00
2025/1/13 9:50:43 18.76
2025/1/13 9:50:43 18.89
2025/1/13 9:50:43 17.02
2025/1/13 9:50:43 18.46
2025/1/13 9:50:43 18.93
2025/1/13 9:50:43 18.06
2025/1/13 9:50:43 17.62
2025/1/13 9:50:44 19.29
2025/1/13 9:50:44 17.72
2025/1/13 9:50:44 17.71
2025/1/13 9:50:44 19.21
2025/1/13 9:50:44 18.37
2025/1/13 9:50:44 16.87
2025/1/13 9:50:44 18.26
2025/1/13 9:50:44 19.12
2025/1/13 9:50:44 17.16
2025/1/13 9:50:44 17.49
2025/1/13 9:50:44 18.76
2025/1/13 9:50:44 17.57
2025/1/13 9:50:44 17.35
2025/1/13 9:50:45 18.96
2025/1/13 9:50:45 17.48
2025/1/13 9:50:45 17.37
2025/1/13 9:50:45 18.46
2025/1/13 9:50:45 18.57
2025/1/13 9:50:45 17.04
2025/1/13 9:50:45 17.93
2025/1/13 9:50:45 18.96
2025/1/13 9:50:45 17.32
2025/1/13 9:50:45 18.20
2025/1/13 9:50:45 18.51
2025/1/13 9:50:45 17.76
2025/1/13 9:50:45 17.48
2025/1/13 9:50:46 19.14
2025/1/13 9:50:46 17.34
2025/1/13 9:50:46 17.14
2025/1/13 9:50:46 18.97
2025/1/13 9:50:46 18.15
2025/1/13 9:50:46 17.24
2025/1/13 9:50:46 18.15
2025/1/13 9:50:46 18.64
2025/1/13 9:50:46 16.78
2025/1/13 9:50:46 17.86
2025/1/13 9:50:46 18.56
2025/1/13 9:50:46 16.83
2025/1/13 9:50:46 17.68
2025/1/13 9:50:47 18.27
2025/1/13 9:50:47 17.04
2025/1/13 9:50:47 18.01
2025/1/13 9:50:47 19.17
2025/1/13 9:50:47 17.00
2025/1/13 9:50:47 18.00
2025/1/13 9:50:47 18.63
2025/1/13 9:50:47 18.00
2025/1/13 9:50:47 16.98
2025/1/13 9:50:47 18.91
2025/1/13 9:50:47 17.94
2025/1/13 9:50:47 17.32
2025/1/13 9:50:47 18.52
2025/1/13 9:50:48 18.60
2025/1/13 9:50:48 16.90
2025/1/13 9:50:48 17.82
2025/1/13 9:50:48 19.20
2025/1/13 9:50:48 17.20
2025/1/13 9:50:48 17.15
2025/1/13 9:50:48 18.68
2025/1/13 9:50:48 17.64
2025/1/13 9:50:48 16.93
2025/1/13 9:50:48 19.12
2025/1/13 9:50:48 17.76
2025/1/13 9:50:48 17.08
2025/1/13 9:50:48 17.69
2025/1/13 9:50:48 19.16
2025/1/13 9:50:49 16.95
2025/1/13 9:50:49 17.65
2025/1/13 9:50:49 18.83
2025/1/13 9:50:49 17.57
2025/1/13 9:50:49 17.75
2025/1/13 9:50:49 18.57
2025/1/13 9:50:49 17.96
2025/1/13 9:50:49 17.41
2025/1/13 9:50:49 19.36
2025/1/13 9:50:49 17.82
2025/1/13 9:50:49 17.69
2025/1/13 9:50:49 18.14
2025/1/13 9:50:49 19.09
2025/1/13 9:50:50 17.14
2025/1/13 9:50:50 18.08
2025/1/13 9:50:50 18.67
2025/1/13 9:50:50 17.37
2025/1/13 9:50:50 18.20
2025/1/13 9:50:50 18.96
2025/1/13 9:50:50 17.52
2025/1/13 9:50:50 17.33
2025/1/13 9:50:50 19.18
2025/1/13 9:50:50 17.90
2025/1/13 9:50:50 17.05
2025/1/13 9:50:50 18.04
2025/1/13 9:50:50 18.71
2025/1/13 9:50:51 17.01
2025/1/13 9:50:51 18.07
2025/1/13 9:50:51 18.66
2025/1/13 9:50:51 17.42
2025/1/13 9:50:51 17.31
2025/1/13 9:50:51 19.48
2025/1/13 9:50:51 17.42
2025/1/13 9:50:51 17.33
2025/1/13 9:50:51 18.52
2025/1/13 9:50:51 18.27
2025/1/13 9:50:51 17.46
2025/1/13 9:50:51 18.08
2025/1/13 9:50:51 18.26
2025/1/13 9:50:52 17.67
2025/1/13 9:50:52 17.89
2025/1/13 9:50:52 18.73
2025/1/13 9:50:52 17.15
2025/1/13 9:50:52 18.40
2025/1/13 9:50:52 19.06
2025/1/13 9:50:52 17.42
2025/1/13 9:50:52 17.44
2025/1/13 9:50:52 19.31
2025/1/13 9:50:52 18.20
2025/1/13 9:50:52 17.12
2025/1/13 9:50:52 18.93
2025/1/13 9:50:52 18.64
2025/1/13 9:50:52 17.75
2025/1/13 9:50:53 17.83
2025/1/13 9:50:53 19.50
2025/1/13 9:50:53 17.45
2025/1/13 9:50:53 18.46
2025/1/13 9:50:53 19.44
2025/1/13 9:50:53 17.77
2025/1/13 9:50:53 17.33
2025/1/13 9:50:53 19.21
2025/1/13 9:50:53 18.40
2025/1/13 9:50:53 17.49
2025/1/13 9:50:53 18.26
2025/1/13 9:50:53 18.42
2025/1/13 9:50:53 17.81
2025/1/13 9:50:54 18.11
2025/1/13 9:50:54 18.66
2025/1/13 9:50:54 17.23
2025/1/13 9:50:54 18.36
2025/1/13 9:50:54 18.91
2025/1/13 9:50:54 17.38
2025/1/13 9:50:54 17.29
2025/1/13 9:50:54 19.24
2025/1/13 9:50:54 17.68
2025/1/13 9:50:54 17.16
2025/1/13 9:50:54 18.29
2025/1/13 9:50:54 18.42
2025/1/13 9:50:54 17.02
2025/1/13 9:50:55 18.54
2025/1/13 9:50:55 18.67
2025/1/13 9:50:55 17.04
2025/1/13 9:50:55 17.70
2025/1/13 9:50:55 19.36
2025/1/13 9:50:55 17.50
2025/1/13 9:50:55 17.19
2025/1/13 9:50:55 19.24
2025/1/13 9:50:55 18.01
2025/1/13 9:50:55 17.48
2025/1/13 9:50:55 18.22
2025/1/13 9:50:55 18.93
2025/1/13 9:50:55 17.30
2025/1/13 9:50:56 18.59
2025/1/13 9:50:56 18.51
2025/1/13 9:50:56 17.78
2025/1/13 9:50:56 17.79
2025/1/13 9:50:56 19.38
2025/1/13 9:50:56 17.36
2025/1/13 9:50:56 17.80
2025/1/13 9:50:56 18.70
2025/1/13 9:50:56 18.24
2025/1/13 9:50:56 17.40
2025/1/13 9:50:56 18.22
2025/1/13 9:50:56 18.68
2025/1/13 9:50:56 17.31
2025/1/13 9:50:56 17.78
2025/1/13 9:50:57 18.87
2025/1/13 9:50:57 17.19
2025/1/13 9:50:57 17.45
2025/1/13 9:50:57 19.39
2025/1/13 9:50:57 17.62
2025/1/13 9:50:57 17.61
2025/1/13 9:50:57 18.57
2025/1/13 9:50:57 18.20
2025/1/13 9:50:57 17.41
2025/1/13 9:50:57 18.60
2025/1/13 9:50:57 18.53
2025/1/13 9:50:57 17.43
2025/1/13 9:50:57 18.41
2025/1/13 9:50:58 19.04
2025/1/13 9:50:58 17.22
2025/1/13 9:50:58 17.57
2025/1/13 9:50:58 19.30
2025/1/13 9:50:58 17.49
2025/1/13 9:50:58 17.13
2025/1/13 9:50:58 18.72
2025/1/13 9:50:58 18.38
2025/1/13 9:50:58 17.23
2025/1/13 9:50:58 18.01
2025/1/13 9:50:58 18.51
2025/1/13 9:50:58 17.52
2025/1/13 9:50:58 17.90
2025/1/13 9:50:59 18.92
2025/1/13 9:50:59 17.27
2025/1/13 9:50:59 17.83
2025/1/13 9:50:59 18.98
2025/1/13 9:50:59 17.75
2025/1/13 9:50:59 17.29
2025/1/13 9:50:59 18.96
2025/1/13 9:50:59 18.06
2025/1/13 9:50:59 17.44
2025/1/13 9:50:59 18.14
2025/1/13 9:50:59 18.13
2025/1/13 9:50:59 17.32
2025/1/13 9:50:59 18.51
2025/1/13 9:51:0 18.56
2025/1/13 9:51:0 17.85
2025/1/13 9:51:0 17.97
2025/1/13 9:51:0 19.12
2025/1/13 9:51:0 17.87
2025/1/13 9:51:0 17.60
2025/1/13 9:51:0 19.40
2025/1/13 9:51:0 17.54
2025/1/13 9:51:0 18.13
2025/1/13 9:51:0 18.89
2025/1/13 9:51:0 17.83
2025/1/13 9:51:0 17.15
2025/1/13 9:51:0 18.63
2025/1/13 9:51:1 18.71
2025/1/13 9:51:1 17.09
2025/1/13 9:51:1 18.90
2025/1/13 9:51:1 18.78
2025/1/13 9:51:1 17.51
2025/1/13 9:51:1 18.61
2025/1/13 9:51:1 18.92
2025/1/13 9:51:1 17.40
2025/1/13 9:51:1 17.38
2025/1/13 9:51:1 19.59
2025/1/13 9:51:1 17.57
2025/1/13 9:51:1 17.38
2025/1/13 9:51:1 18.62
2025/1/13 9:51:1 18.73
2025/1/13 9:51:2 17.27
2025/1/13 9:51:2 18.49
2025/1/13 9:51:2 19.48
2025/1/13 9:51:2 18.85
2025/1/13 9:51:2 20.03
2025/1/13 9:51:2 20.09
2025/1/13 9:51:2 19.65
2025/1/13 9:51:2 19.45
2025/1/13 9:51:2 21.16
2025/1/13 9:51:2 19.65
2025/1/13 9:51:2 19.84
2025/1/13 9:51:2 20.53
2025/1/13 9:51:2 20.43
2025/1/13 9:51:3 19.98
2025/1/13 9:51:3 20.13
2025/1/13 9:51:3 19.99
2025/1/13 9:51:3 18.92
2025/1/13 9:51:3 20.23
2025/1/13 9:51:3 20.22
2025/1/13 9:51:3 18.92
2025/1/13 9:51:3 19.17
2025/1/13 9:51:3 20.66
2025/1/13 9:51:3 19.08
2025/1/13 9:51:3 18.87
2025/1/13 9:51:3 20.32
2025/1/13 9:51:3 20.13
2025/1/13 9:51:4 19.35
2025/1/13 9:51:4 20.66
2025/1/13 9:51:4 20.24
2025/1/13 9:51:4 19.23
2025/1/13 9:51:4 19.63
2025/1/13 9:51:4 21.20
2025/1/13 9:51:4 19.03
2025/1/13 9:51:4 19.30
2025/1/13 9:51:4 20.25
2025/1/13 9:51:4 19.15
2025/1/13 9:51:4 18.95
2025/1/13 9:51:4 20.32
2025/1/13 9:51:4 19.10
2025/1/13 9:51:5 19.28
2025/1/13 9:51:5 19.57
2025/1/13 9:51:5 19.73
2025/1/13 9:51:5 18.63
2025/1/13 9:51:5 20.48
2025/1/13 9:51:5 20.16
2025/1/13 9:51:5 19.00
2025/1/13 9:51:5 19.19
2025/1/13 9:51:5 20.95
2025/1/13 9:51:5 19.22
2025/1/13 9:51:5 18.69
2025/1/13 9:51:5 20.55
2025/1/13 9:51:5 20.12
2025/1/13 9:51:5 19.98
2025/1/13 9:51:6 20.25
2025/1/13 9:51:6 20.98
2025/1/13 9:51:6 19.26
2025/1/13 9:51:6 20.57
2025/1/13 9:51:6 20.20
2025/1/13 9:51:6 19.86
2025/1/13 9:51:6 19.15
2025/1/13 9:51:6 20.72
2025/1/13 9:51:6 19.85
2025/1/13 9:51:6 19.31
2025/1/13 9:51:6 19.92
2025/1/13 9:51:6 19.67
2025/1/13 9:51:6 19.63
2025/1/13 9:51:7 20.06
2025/1/13 9:51:7 19.87
2025/1/13 9:51:7 18.98
2025/1/13 9:51:7 20.19
2025/1/13 9:51:7 20.10
2025/1/13 9:51:7 18.77
2025/1/13 9:51:7 18.87
2025/1/13 9:51:7 20.35
2025/1/13 9:51:7 18.58
2025/1/13 9:51:7 18.52
2025/1/13 9:51:7 19.55
2025/1/13 9:51:7 19.38
2025/1/13 9:51:7 18.33
2025/1/13 9:51:8 19.94
2025/1/13 9:51:8 19.55
2025/1/13 9:51:8 18.60
2025/1/13 9:51:8 19.42
2025/1/13 9:51:8 20.59
2025/1/13 9:51:8 18.98
2025/1/13 9:51:8 18.91
2025/1/13 9:51:8 20.64
2025/1/13 9:51:8 19.31
2025/1/13 9:51:8 19.29
2025/1/13 9:51:8 19.83
2025/1/13 9:51:8 20.30
2025/1/13 9:51:8 19.15
2025/1/13 9:51:9 20.86
2025/1/13 9:51:9 20.05
2025/1/13 9:51:9 20.05
2025/1/13 9:51:9 19.83
2025/1/13 9:51:9 21.35
2025/1/13 9:51:9 19.69
2025/1/13 9:51:9 20.08
2025/1/13 9:51:9 19.87
2025/1/13 9:51:9 18.37
2025/1/13 9:51:9 17.57
2025/1/13 9:51:9 19.04
2025/1/13 9:51:9 18.13
2025/1/13 9:51:9 17.87
2025/1/13 9:51:9 18.21
2025/1/13 9:51:10 18.88
2025/1/13 9:51:10 17.24
2025/1/13 9:51:10 18.54
2025/1/13 9:51:10 18.94
2025/1/13 9:51:10 17.58
2025/1/13 9:51:10 17.54
2025/1/13 9:51:10 19.27
2025/1/13 9:51:10 17.90
2025/1/13 9:51:10 17.62
2025/1/13 9:51:10 18.66
2025/1/13 9:51:10 17.93
2025/1/13 9:51:10 17.89
2025/1/13 9:51:10 18.53
2025/1/13 9:51:11 18.32
2025/1/13 9:51:11 17.30
2025/1/13 9:51:11 18.66
2025/1/13 9:51:11 18.81
2025/1/13 9:51:11 17.04
2025/1/13 9:51:11 17.50
2025/1/13 9:51:11 19.07
2025/1/13 9:51:11 17.29
2025/1/13 9:51:11 17.49
2025/1/13 9:51:11 18.63
2025/1/13 9:51:11 17.76
2025/1/13 9:51:11 17.11
2025/1/13 9:51:11 18.84
2025/1/13 9:51:12 18.24
2025/1/13 9:51:12 17.08
2025/1/13 9:51:12 17.77
2025/1/13 9:51:12 19.34
2025/1/13 9:51:12 17.12
2025/1/13 9:51:12 17.42
2025/1/13 9:51:12 19.19
2025/1/13 9:51:12 17.80
2025/1/13 9:51:12 17.44
2025/1/13 9:51:12 18.67
2025/1/13 9:51:12 18.27
2025/1/13 9:51:12 17.54
2025/1/13 9:51:12 18.85
2025/1/13 9:51:13 18.20
2025/1/13 9:51:13 17.09
2025/1/13 9:51:13 18.71
2025/1/13 9:51:13 18.51
2025/1/13 9:51:13 17.23
2025/1/13 9:51:13 17.33
2025/1/13 9:51:13 19.58
2025/1/13 9:51:13 17.24
2025/1/13 9:51:13 17.38
2025/1/13 9:51:13 18.92
2025/1/13 9:51:13 18.14
2025/1/13 9:51:13 17.52
2025/1/13 9:51:13 18.41
2025/1/13 9:51:13 18.44
2025/1/13 9:51:14 17.50
2025/1/13 9:51:14 18.75
2025/1/13 9:51:14 18.46
2025/1/13 9:51:14 17.72
2025/1/13 9:51:14 17.80
2025/1/13 9:51:14 19.68
2025/1/13 9:51:14 17.16
2025/1/13 9:51:14 17.36
2025/1/13 9:51:14 19.52
2025/1/13 9:51:14 18.01
2025/1/13 9:51:14 17.13
2025/1/13 9:51:14 19.51
2025/1/13 9:51:14 18.13
2025/1/13 9:51:15 17.76
2025/1/13 9:51:15 18.13
2025/1/13 9:51:15 19.05
2025/1/13 9:51:15 17.33
2025/1/13 9:51:15 18.36
2025/1/13 9:51:15 19.05
2025/1/13 9:51:15 17.54
2025/1/13 9:51:15 17.47
2025/1/13 9:51:15 19.19
2025/1/13 9:51:15 18.00
2025/1/13 9:51:15 17.60
2025/1/13 9:51:15 18.63
2025/1/13 9:51:15 18.02
2025/1/13 9:51:16 17.38
2025/1/13 9:51:16 18.68
2025/1/13 9:51:16 17.94
2025/1/13 9:51:16 17.14
2025/1/13 9:51:16 19.01
2025/1/13 9:51:16 18.43
2025/1/13 9:51:16 17.17
2025/1/13 9:51:16 18.34
2025/1/13 9:51:16 18.89
2025/1/13 9:51:16 17.26
2025/1/13 9:51:16 17.97
2025/1/13 9:51:16 19.40
2025/1/13 9:51:16 17.34
2025/1/13 9:51:17 17.78
2025/1/13 9:51:17 19.12
2025/1/13 9:51:17 18.67
2025/1/13 9:51:17 17.19
2025/1/13 9:51:17 19.26
2025/1/13 9:51:17 18.63
2025/1/13 9:51:17 18.14
2025/1/13 9:51:17 18.23
2025/1/13 9:51:17 19.18
2025/1/13 9:51:17 17.11
2025/1/13 9:51:17 18.08
2025/1/13 9:51:17 19.80
2025/1/13 9:51:17 17.66
2025/1/13 9:51:18 17.40
2025/1/13 9:51:18 18.93
2025/1/13 9:51:18 17.94
2025/1/13 9:51:18 17.41
2025/1/13 9:51:18 18.54
2025/1/13 9:51:18 18.36
2025/1/13 9:51:18 17.69
2025/1/13 9:51:18 17.88
2025/1/13 9:51:18 19.37
2025/1/13 9:51:18 17.20
2025/1/13 9:51:18 17.82
2025/1/13 9:51:18 19.03
2025/1/13 9:51:18 18.15
2025/1/13 9:51:18 17.41
2025/1/13 9:51:19 18.87
2025/1/13 9:51:19 18.16
2025/1/13 9:51:19 17.81
2025/1/13 9:51:19 18.93
2025/1/13 9:51:19 18.21
2025/1/13 9:51:19 17.93
2025/1/13 9:51:19 18.26
2025/1/13 9:51:19 19.09
2025/1/13 9:51:19 17.55
2025/1/13 9:51:19 17.99
2025/1/13 9:51:19 18.91
2025/1/13 9:51:19 17.46
2025/1/13 9:51:19 18.13
2025/1/13 9:51:20 18.97
2025/1/13 9:51:20 17.74
2025/1/13 9:51:20 17.28
2025/1/13 9:51:20 19.09
2025/1/13 9:51:20 18.14
2025/1/13 9:51:20 17.32
2025/1/13 9:51:20 17.92
2025/1/13 9:51:20 18.74
2025/1/13 9:51:20 17.05
2025/1/13 9:51:20 18.13
2025/1/13 9:51:20 18.80
2025/1/13 9:51:20 17.26
2025/1/13 9:51:20 17.33
2025/1/13 9:51:21 19.43
2025/1/13 9:51:21 17.88
2025/1/13 9:51:21 17.09
2025/1/13 9:51:21 19.20
2025/1/13 9:51:21 18.09
2025/1/13 9:51:21 17.83
2025/1/13 9:51:21 18.22
2025/1/13 9:51:21 18.87
2025/1/13 9:51:21 17.02
2025/1/13 9:51:21 17.90
2025/1/13 9:51:21 18.54
2025/1/13 9:51:21 17.61
2025/1/13 9:51:21 17.66
2025/1/13 9:51:22 19.37
2025/1/13 9:51:22 17.22
2025/1/13 9:51:22 17.86
2025/1/13 9:51:22 18.57
2025/1/13 9:51:22 18.04
2025/1/13 9:51:22 17.54
2025/1/13 9:51:22 18.51
2025/1/13 9:51:22 18.28
2025/1/13 9:51:22 17.23
2025/1/13 9:51:22 17.94
2025/1/13 9:51:22 18.78
2025/1/13 9:51:22 17.17
2025/1/13 9:51:22 18.08
2025/1/13 9:51:23 19.09
2025/1/13 9:51:23 17.29
2025/1/13 9:51:23 17.31
2025/1/13 9:51:23 18.82
2025/1/13 9:51:23 17.89
2025/1/13 9:51:23 17.30
2025/1/13 9:51:23 18.37
2025/1/13 9:51:23 17.69
2025/1/13 9:51:23 17.60
2025/1/13 9:51:23 18.03
2025/1/13 9:51:23 18.45
2025/1/13 9:51:23 17.01
2025/1/13 9:51:23 17.92
2025/1/13 9:51:23 18.52
2025/1/13 9:51:24 17.65
2025/1/13 9:51:24 17.36
2025/1/13 9:51:24 18.70
2025/1/13 9:51:24 17.32
2025/1/13 9:51:24 17.90
2025/1/13 9:51:24 19.35
2025/1/13 9:51:24 17.55
2025/1/13 9:51:24 17.87
2025/1/13 9:51:24 18.30
2025/1/13 9:51:24 18.81
2025/1/13 9:51:24 17.33
2025/1/13 9:51:24 18.36
2025/1/13 9:51:24 18.56
2025/1/13 9:51:25 17.50
2025/1/13 9:51:25 18.19
2025/1/13 9:51:25 19.01
2025/1/13 9:51:25 17.31
2025/1/13 9:51:25 17.56
2025/1/13 9:51:25 19.43
2025/1/13 9:51:25 17.72
2025/1/13 9:51:25 17.15
2025/1/13 9:51:25 18.17
2025/1/13 9:51:25 18.42
2025/1/13 9:51:25 17.08
2025/1/13 9:51:25 18.02
2025/1/13 9:51:25 18.45
2025/1/13 9:51:26 17.57
2025/1/13 9:51:26 17.74
2025/1/13 9:51:26 18.71
2025/1/13 9:51:26 17.23
2025/1/13 9:51:26 17.94
2025/1/13 9:51:26 18.72
2025/1/13 9:51:26 17.68
2025/1/13 9:51:26 17.26
2025/1/13 9:51:26 18.78
2025/1/13 9:51:26 17.99
2025/1/13 9:51:26 17.17
2025/1/13 9:51:26 18.42
2025/1/13 9:51:26 18.80
2025/1/13 9:51:27 17.37
2025/1/13 9:51:27 17.56
2025/1/13 9:51:27 18.73
2025/1/13 9:51:27 17.51
2025/1/13 9:51:27 17.56
2025/1/13 9:51:27 18.96
2025/1/13 9:51:27 17.41
2025/1/13 9:51:27 17.65
2025/1/13 9:51:27 18.72
2025/1/13 9:51:27 18.28
2025/1/13 9:51:27 17.30
2025/1/13 9:51:27 18.19
2025/1/13 9:51:27 18.77
2025/1/13 9:51:27 17.53
2025/1/13 9:51:28 18.39
2025/1/13 9:51:28 18.47
2025/1/13 9:51:28 17.86
2025/1/13 9:51:28 18.10
2025/1/13 9:51:28 20.25
2025/1/13 9:51:28 19.08
2025/1/13 9:51:28 19.89
2025/1/13 9:51:28 20.68
2025/1/13 9:51:28 20.51
2025/1/13 9:51:28 21.00
2025/1/13 9:51:28 21.86
2025/1/13 9:51:28 21.28
2025/1/13 9:51:28 20.41
2025/1/13 9:51:29 21.53
2025/1/13 9:51:29 20.95
2025/1/13 9:51:29 19.62
2025/1/13 9:51:29 19.93
2025/1/13 9:51:29 20.97
2025/1/13 9:51:29 19.76
2025/1/13 9:51:29 20.37
2025/1/13 9:51:29 20.69
2025/1/13 9:51:29 19.92
2025/1/13 9:51:29 19.54
2025/1/13 9:51:29 21.47
2025/1/13 9:51:29 20.48
2025/1/13 9:51:29 19.40
2025/1/13 9:51:30 19.90
2025/1/13 9:51:30 20.66
2025/1/13 9:51:30 19.33
2025/1/13 9:51:30 19.12
2025/1/13 9:51:30 20.64
2025/1/13 9:51:30 19.48
2025/1/13 9:51:30 19.98
2025/1/13 9:51:30 20.17
2025/1/13 9:51:30 20.20
2025/1/13 9:51:30 19.20
2025/1/13 9:51:30 20.57
2025/1/13 9:51:30 20.50
2025/1/13 9:51:30 19.40
2025/1/13 9:51:30 19.84
2025/1/13 9:51:31 20.87
2025/1/13 9:51:31 20.53
2025/1/13 9:51:31 20.09
2025/1/13 9:51:31 20.75
2025/1/13 9:51:31 19.90
2025/1/13 9:51:31 20.32
2025/1/13 9:51:31 20.64
2025/1/13 9:51:31 19.83
2025/1/13 9:51:31 20.01
2025/1/13 9:51:31 21.63
2025/1/13 9:51:31 20.53
2025/1/13 9:51:31 19.52
2025/1/13 9:51:31 20.30
2025/1/13 9:51:32 21.05
2025/1/13 9:51:32 19.70
2025/1/13 9:51:32 20.00
2025/1/13 9:51:32 20.60
2025/1/13 9:51:32 19.86
2025/1/13 9:51:32 19.35
2025/1/13 9:51:32 21.16
2025/1/13 9:51:32 19.40
2025/1/13 9:51:32 19.15
2025/1/13 9:51:32 19.93
2025/1/13 9:51:32 20.46
2025/1/13 9:51:32 19.16
2025/1/13 9:51:32 19.56
2025/1/13 9:51:33 20.27
2025/1/13 9:51:33 19.45
2025/1/13 9:51:33 20.05
2025/1/13 9:51:33 20.14
2025/1/13 9:51:33 19.97
2025/1/13 9:51:33 19.56
2025/1/13 9:51:33 20.60
2025/1/13 9:51:33 18.60
2025/1/13 9:51:33 18.38
2025/1/13 9:51:33 18.52
2025/1/13 9:51:33 18.63
2025/1/13 9:51:33 17.40
2025/1/13 9:51:33 18.32
2025/1/13 9:51:34 18.29
2025/1/13 9:51:34 17.20
2025/1/13 9:51:34 18.04
2025/1/13 9:51:34 18.60
2025/1/13 9:51:34 17.07
2025/1/13 9:51:34 17.39
2025/1/13 9:51:34 18.80
2025/1/13 9:51:34 17.52
2025/1/13 9:51:34 17.44
2025/1/13 9:51:34 17.98
2025/1/13 9:51:34 17.99
2025/1/13 9:51:34 17.05
2025/1/13 9:51:34 18.51
2025/1/13 9:51:35 18.23
2025/1/13 9:51:35 17.11
2025/1/13 9:51:35 17.55
2025/1/13 9:51:35 19.13
2025/1/13 9:51:35 17.26
2025/1/13 9:51:35 17.40
